student_id,student_major,student_school,professor_name,prof_institution,fitness_score,rank
NU_ENG_001893,Computer Science,NU,Elizabeth M Gerber,NU,0.5189435482025146,1
NU_ENG_001893,Computer Science,NU,Todd D Murphey,NU,0.43508678674697876,2
NU_ENG_001893,Computer Science,NU,Wei Chen,NU,0.42708083987236023,3
NU_ENG_001893,Computer Science,NU,Jiajun He,UIUC,0.42391854524612427,4
NU_ENG_001893,Computer Science,NU,Jorge E. Correa,UIUC,0.4219910800457001,5
NU_ENG_001894,Applied Math,NU,Elizabeth M Gerber,NU,0.5302595496177673,1
NU_ENG_001894,Applied Math,NU,Jennifer B. Dunn,NU,0.4672050178050995,2
NU_ENG_001894,Applied Math,NU,Jiajun He,UIUC,0.46718406677246094,3
NU_ENG_001894,Applied Math,NU,Thomas Golecki,UIUC,0.457096666,4
NU_ENG_001894,Applied Math,NU,Wei Chen,NU,0.4468958079814911,5
NU_ENG_001895,Civil Engineering,NU,Jennifer B. Dunn,NU,0.45054367184638977,1
NU_ENG_001895,Civil Engineering,NU,Jiajun He,UIUC,0.4287171959877014,2
NU_ENG_001895,Civil Engineering,NU,Thomas Golecki,UIUC,0.4181303083896637,3
NU_ENG_001895,Civil Engineering,NU,Jorge E. Correa,UIUC,0.40003156661987305,4
NU_ENG_001895,Civil Engineering,NU,Malcolm A MacIver,NU,0.3829708695411682,5
NU_ENG_001896,Biomedical Engineering,NU,Wei Chen,NU,0.5654065608978271,1
NU_ENG_001896,Biomedical Engineering,NU,Ryan L. Truby,NU,0.5262222290039062,2
NU_ENG_001896,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.4903833270072937,3
NU_ENG_001896,Biomedical Engineering,NU,Bumsoo Han,UIUC,0.47750845551490784,4
NU_ENG_001896,Biomedical Engineering,NU,Sophie Wang,UIUC,0.4732797145843506,5
NU_ENG_001897,Electrical Engineering,NU,Blake Everett Johnson,UIUC,0.43939876556396484,1
NU_ENG_001897,Electrical Engineering,NU,Jennifer B. Dunn,NU,0.40475350618362427,2
NU_ENG_001897,Electrical Engineering,NU,Elizabeth M Gerber,NU,0.4018918573856354,3
NU_ENG_001897,Electrical Engineering,NU,Malcolm A MacIver,NU,0.40177783370018005,4
NU_ENG_001897,Electrical Engineering,NU,Jorge E. Correa,UIUC,0.3958607017993927,5
NU_ENG_001898,Chemical Engineering,NU,Jiajun He,UIUC,0.5052938461303711,1
NU_ENG_001898,Chemical Engineering,NU,Greg Wagner,NU,0.4796500504016876,2
NU_ENG_001898,Chemical Engineering,NU,Nick G. Glumac,UIUC,0.4708203375339508,3
NU_ENG_001898,Chemical Engineering,NU,Petros Sofronis,UIUC,0.4483568072319031,4
NU_ENG_001898,Chemical Engineering,NU,Jennifer B. Dunn,NU,0.42823219299316406,5
NU_ENG_001899,Biomedical Engineering,NU,Wei Chen,NU,0.5420714020729065,1
NU_ENG_001899,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5124590396881104,2
NU_ENG_001899,Biomedical Engineering,NU,Ryan L. Truby,NU,0.49156442284584045,3
NU_ENG_001899,Biomedical Engineering,NU,Steven_Gard,NU,0.4706365168094635,4
NU_ENG_001899,Biomedical Engineering,NU,Sophie Wang,UIUC,0.4439370036125183,5
NU_ENG_001900,Biomedical Engineering,NU,Wei Chen,NU,0.5731219053268433,1
NU_ENG_001900,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5612829923629761,2
NU_ENG_001900,Biomedical Engineering,NU,Steven_Gard,NU,0.5258688926696777,3
NU_ENG_001900,Biomedical Engineering,NU,Todd D Murphey,NU,0.5045412182807922,4
NU_ENG_001900,Biomedical Engineering,NU,Malcolm A MacIver,NU,0.4855330288410187,5
NU_ENG_001901,Computer Science,NU,Elizabeth M Gerber,NU,0.4734462797641754,1
NU_ENG_001901,Computer Science,NU,Todd D Murphey,NU,0.4073540270328522,2
NU_ENG_001901,Computer Science,NU,Jennifer B. Dunn,NU,0.4073198437690735,3
NU_ENG_001901,Computer Science,NU,Jiajun He,UIUC,0.4037019908428192,4
NU_ENG_001901,Computer Science,NU,Greg Wagner,NU,0.375993937,5
NU_ENG_001902,Applied Math,NU,Jiajun He,UIUC,0.44539931416511536,1
NU_ENG_001902,Applied Math,NU,Greg Wagner,NU,0.432494581,2
NU_ENG_001902,Applied Math,NU,Wei Chen,NU,0.4299328625202179,3
NU_ENG_001902,Applied Math,NU,Elizabeth M Gerber,NU,0.42956072092056274,4
NU_ENG_001902,Applied Math,NU,Todd D Murphey,NU,0.4035573899745941,5
NU_ENG_001903,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.4803656339645386,1
NU_ENG_001903,Industrial Engineering,NU,Wei Chen,NU,0.4553478956222534,2
NU_ENG_001903,Industrial Engineering,NU,Michael Peshkin,NU,0.4333260655403137,3
NU_ENG_001903,Industrial Engineering,NU,Jiajun He,UIUC,0.4157368838787079,4
NU_ENG_001903,Industrial Engineering,NU,Jorge E. Correa,UIUC,0.4156573414802551,5
NU_ENG_001904,Biomedical Engineering,NU,Wei Chen,NU,0.5764954090118408,1
NU_ENG_001904,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5173450112342834,2
NU_ENG_001904,Biomedical Engineering,NU,Malcolm A MacIver,NU,0.47863295674324036,3
NU_ENG_001904,Biomedical Engineering,NU,Todd D Murphey,NU,0.4692167043685913,4
NU_ENG_001904,Biomedical Engineering,NU,Elizabeth M Gerber,NU,0.4664534032344818,5
NU_ENG_001905,Computer Science,NU,Elizabeth M Gerber,NU,0.5324370861053467,1
NU_ENG_001905,Computer Science,NU,Jiajun He,UIUC,0.39671260118484497,2
NU_ENG_001905,Computer Science,NU,Todd D Murphey,NU,0.3815995156764984,3
NU_ENG_001905,Computer Science,NU,Jorge E. Correa,UIUC,0.3749289810657501,4
NU_ENG_001905,Computer Science,NU,Wei Chen,NU,0.37239229679107666,5
NU_ENG_001906,Computer Science,NU,Elizabeth M Gerber,NU,0.579181969,1
NU_ENG_001906,Computer Science,NU,Michael Peshkin,NU,0.499858022,2
NU_ENG_001906,Computer Science,NU,Todd D Murphey,NU,0.49766096472740173,3
NU_ENG_001906,Computer Science,NU,Jorge E. Correa,UIUC,0.45902931690216064,4
NU_ENG_001906,Computer Science,NU,Jennifer B. Dunn,NU,0.45061275362968445,5
NU_ENG_001907,Computer Science,NU,Elizabeth M Gerber,NU,0.4640045464038849,1
NU_ENG_001907,Computer Science,NU,Jiajun He,UIUC,0.43050938844680786,2
NU_ENG_001907,Computer Science,NU,Wei Chen,NU,0.39677315950393677,3
NU_ENG_001907,Computer Science,NU,Jennifer B. Dunn,NU,0.39169928431510925,4
NU_ENG_001907,Computer Science,NU,Todd D Murphey,NU,0.3912164866924286,5
NU_ENG_001908,Biomedical Engineering,NU,Wei Chen,NU,0.5797602534294128,1
NU_ENG_001908,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5274218916893005,2
NU_ENG_001908,Biomedical Engineering,NU,Malcolm A MacIver,NU,0.5123001337051392,3
NU_ENG_001908,Biomedical Engineering,NU,Sophie Wang,UIUC,0.4903446137905121,4
NU_ENG_001908,Biomedical Engineering,NU,Steven_Gard,NU,0.4815366864204407,5
NU_ENG_001909,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.46695446968078613,1
NU_ENG_001909,Industrial Engineering,NU,Wei Chen,NU,0.45446541905403137,2
NU_ENG_001909,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.43309929966926575,3
NU_ENG_001909,Industrial Engineering,NU,Michael Peshkin,NU,0.4228994846343994,4
NU_ENG_001909,Industrial Engineering,NU,Jiajun He,UIUC,0.4223155975341797,5
NU_ENG_001910,Manufacturing and Design Engineering,NU,Jiajun He,UIUC,0.5202935934066772,1
NU_ENG_001910,Manufacturing and Design Engineering,NU,Greg Wagner,NU,0.46579819917678833,2
NU_ENG_001910,Manufacturing and Design Engineering,NU,Michael Peshkin,NU,0.4548244774341583,3
NU_ENG_001910,Manufacturing and Design Engineering,NU,Seth Lichter,NU,0.4352315068244934,4
NU_ENG_001910,Manufacturing and Design Engineering,NU,Jennifer B. Dunn,NU,0.43274787068367004,5
NU_ENG_001911,Applied Math,NU,Elizabeth M Gerber,NU,0.4535965025424957,1
NU_ENG_001911,Applied Math,NU,Greg Wagner,NU,0.45199620723724365,2
NU_ENG_001911,Applied Math,NU,Wei Chen,NU,0.43914079666137695,3
NU_ENG_001911,Applied Math,NU,Jennifer B. Dunn,NU,0.4365181624889374,4
NU_ENG_001911,Applied Math,NU,Thomas Golecki,UIUC,0.4350951910018921,5
NU_ENG_001912,Biomedical Engineering,NU,Wei Chen,NU,0.5012900829315186,1
NU_ENG_001912,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.4693954885005951,2
NU_ENG_001912,Biomedical Engineering,NU,Elizabeth M Gerber,NU,0.44203898310661316,3
NU_ENG_001912,Biomedical Engineering,NU,Ryan L. Truby,NU,0.42479315400123596,4
NU_ENG_001912,Biomedical Engineering,NU,Michael Peshkin,NU,0.4181206524372101,5
NU_ENG_001913,Manufacturing and Design Engineering,NU,Jiajun He,UIUC,0.5291104316711426,1
NU_ENG_001913,Manufacturing and Design Engineering,NU,Michael Peshkin,NU,0.4808819591999054,2
NU_ENG_001913,Manufacturing and Design Engineering,NU,Elizabeth M Gerber,NU,0.4794783592224121,3
NU_ENG_001913,Manufacturing and Design Engineering,NU,Greg Wagner,NU,0.4668869972229004,4
NU_ENG_001913,Manufacturing and Design Engineering,NU,Michael Rubenstein,NU,0.4648561179637909,5
NU_ENG_001914,Computer Science,NU,Elizabeth M Gerber,NU,0.5730799436569214,1
NU_ENG_001914,Computer Science,NU,Michael Peshkin,NU,0.5069296956062317,2
NU_ENG_001914,Computer Science,NU,Todd D Murphey,NU,0.48459288477897644,3
NU_ENG_001914,Computer Science,NU,Brenna Argall,NU,0.4633339047431946,4
NU_ENG_001914,Computer Science,NU,Michael Rubenstein,NU,0.4630473256111145,5
NU_ENG_001915,Biomedical Engineering,NU,Wei Chen,NU,0.5649336576461792,1
NU_ENG_001915,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5214942693710327,2
NU_ENG_001915,Biomedical Engineering,NU,Steven_Gard,NU,0.49116814136505127,3
NU_ENG_001915,Biomedical Engineering,NU,Ryan L. Truby,NU,0.48839882016181946,4
NU_ENG_001915,Biomedical Engineering,NU,Sophie Wang,UIUC,0.46934396028518677,5
NU_ENG_001916,Chemical Engineering,NU,Jiajun He,UIUC,0.5074935555458069,1
NU_ENG_001916,Chemical Engineering,NU,Jennifer B. Dunn,NU,0.48173603415489197,2
NU_ENG_001916,Chemical Engineering,NU,Nick G. Glumac,UIUC,0.4489929974079132,3
NU_ENG_001916,Chemical Engineering,NU,Greg Wagner,NU,0.44396093487739563,4
NU_ENG_001916,Chemical Engineering,NU,Petros Sofronis,UIUC,0.4265480041503906,5
NU_ENG_001917,Electrical Engineering,NU,Jennifer B. Dunn,NU,0.46217215061187744,1
NU_ENG_001917,Electrical Engineering,NU,Joseph Bentsman,UIUC,0.44919756054878235,2
NU_ENG_001917,Electrical Engineering,NU,Jiajun He,UIUC,0.43197375535964966,3
NU_ENG_001917,Electrical Engineering,NU,Elizabeth M Gerber,NU,0.42644232511520386,4
NU_ENG_001917,Electrical Engineering,NU,Todd D Murphey,NU,0.419440895,5
NU_ENG_001918,Environmental Engineering,NU,Paul Fischer,UIUC,0.4683626890182495,1
NU_ENG_001918,Environmental Engineering,NU,Jennifer B. Dunn,NU,0.42878085374832153,2
NU_ENG_001918,Environmental Engineering,NU,Jiajun He,UIUC,0.40621668100357056,3
NU_ENG_001918,Environmental Engineering,NU,Wei Chen,NU,0.3976137042045593,4
NU_ENG_001918,Environmental Engineering,NU,Elizabeth M Gerber,NU,0.3863070011138916,5
NU_ENG_001919,Computer Science,NU,Elizabeth M Gerber,NU,0.5140482187271118,1
NU_ENG_001919,Computer Science,NU,Jennifer B. Dunn,NU,0.4548902213573456,2
NU_ENG_001919,Computer Science,NU,Ping_Guo,NU,0.45006173849105835,3
NU_ENG_001919,Computer Science,NU,Todd D Murphey,NU,0.4425959587097168,4
NU_ENG_001919,Computer Science,NU,Wei Chen,NU,0.4352118968963623,5
NU_ENG_001920,Materials Science and Engineering,NU,Greg Wagner,NU,0.5374282002449036,1
NU_ENG_001920,Materials Science and Engineering,NU,Jiajun He,UIUC,0.4880903661251068,2
NU_ENG_001920,Materials Science and Engineering,NU,Jennifer B. Dunn,NU,0.4784199297428131,3
NU_ENG_001920,Materials Science and Engineering,NU,Nick G. Glumac,UIUC,0.45666030049324036,4
NU_ENG_001920,Materials Science and Engineering,NU,Seid Koric,UIUC,0.4472992420196533,5
NU_ENG_001921,Computer Science,NU,Elizabeth M Gerber,NU,0.5300267934799194,1
NU_ENG_001921,Computer Science,NU,Jennifer B. Dunn,NU,0.41062575578689575,2
NU_ENG_001921,Computer Science,NU,Todd D Murphey,NU,0.4098508358001709,3
NU_ENG_001921,Computer Science,NU,Jiajun He,UIUC,0.3818378448486328,4
NU_ENG_001921,Computer Science,NU,Jorge E. Correa,UIUC,0.37305814027786255,5
NU_ENG_001922,Civil Engineering,NU,Thomas Golecki,UIUC,0.4724057614803314,1
NU_ENG_001922,Civil Engineering,NU,Jennifer B. Dunn,NU,0.45254284143447876,2
NU_ENG_001922,Civil Engineering,NU,Jiajun He,UIUC,0.4185585379600525,3
NU_ENG_001922,Civil Engineering,NU,Elizabeth M Gerber,NU,0.41654452681541443,4
NU_ENG_001922,Civil Engineering,NU,Lili Cai,UIUC,0.4147283136844635,5
NU_ENG_001923,Computer Science,NU,Elizabeth M Gerber,NU,0.5121216177940369,1
NU_ENG_001923,Computer Science,NU,Wei Chen,NU,0.4078371226787567,2
NU_ENG_001923,Computer Science,NU,Todd D Murphey,NU,0.404316247,3
NU_ENG_001923,Computer Science,NU,Jorge E. Correa,UIUC,0.3990428149700165,4
NU_ENG_001923,Computer Science,NU,Michael Peshkin,NU,0.3973509669303894,5
NU_ENG_001924,Computer Engineering,NU,Elizabeth M Gerber,NU,0.5271745324134827,1
NU_ENG_001924,Computer Engineering,NU,Michael Peshkin,NU,0.4771963059902191,2
NU_ENG_001924,Computer Engineering,NU,Wei Chen,NU,0.452962726,3
NU_ENG_001924,Computer Engineering,NU,Todd D Murphey,NU,0.45094990730285645,4
NU_ENG_001924,Computer Engineering,NU,Jorge E. Correa,UIUC,0.4433913826942444,5
NU_ENG_001925,Chemical Engineering,NU,Greg Wagner,NU,0.5014218688011169,1
NU_ENG_001925,Chemical Engineering,NU,Nick G. Glumac,UIUC,0.4637489318847656,2
NU_ENG_001925,Chemical Engineering,NU,Jennifer B. Dunn,NU,0.4551502466201782,3
NU_ENG_001925,Chemical Engineering,NU,Petros Sofronis,UIUC,0.45235347747802734,4
NU_ENG_001925,Chemical Engineering,NU,Jiajun He,UIUC,0.4392848610877991,5
NU_ENG_001926,Applied Math,NU,Jennifer B. Dunn,NU,0.5361872911453247,1
NU_ENG_001926,Applied Math,NU,Greg Wagner,NU,0.4915657639503479,2
NU_ENG_001926,Applied Math,NU,Thomas Golecki,UIUC,0.48242315649986267,3
NU_ENG_001926,Applied Math,NU,Todd D Murphey,NU,0.4771471619606018,4
NU_ENG_001926,Applied Math,NU,Lili Cai,UIUC,0.4732819199562073,5
NU_ENG_001927,Computer Engineering,NU,Elizabeth M Gerber,NU,0.47749364376068115,1
NU_ENG_001927,Computer Engineering,NU,Michael Peshkin,NU,0.4629600942134857,2
NU_ENG_001927,Computer Engineering,NU,Todd D Murphey,NU,0.43200916051864624,3
NU_ENG_001927,Computer Engineering,NU,Brenna Argall,NU,0.41362109780311584,4
NU_ENG_001927,Computer Engineering,NU,Jorge E. Correa,UIUC,0.4107005000114441,5
NU_ENG_001928,Electrical Engineering,NU,Jennifer B. Dunn,NU,0.5440909266471863,1
NU_ENG_001928,Electrical Engineering,NU,Todd D Murphey,NU,0.5207498669624329,2
NU_ENG_001928,Electrical Engineering,NU,Elizabeth M Gerber,NU,0.49432918429374695,3
NU_ENG_001928,Electrical Engineering,NU,Michael Peshkin,NU,0.49428123235702515,4
NU_ENG_001928,Electrical Engineering,NU,Joseph Bentsman,UIUC,0.48996081948280334,5
NU_ENG_001929,Applied Math,NU,Wei Chen,NU,0.4412418305873871,1
NU_ENG_001929,Applied Math,NU,Thomas Golecki,UIUC,0.43579721450805664,2
NU_ENG_001929,Applied Math,NU,Jennifer B. Dunn,NU,0.40628427267074585,3
NU_ENG_001929,Applied Math,NU,Jorge E. Correa,UIUC,0.3894886076450348,4
NU_ENG_001929,Applied Math,NU,Jiajun He,UIUC,0.38713985681533813,5
NU_ENG_001930,Computer Science,NU,Elizabeth M Gerber,NU,0.5127035975456238,1
NU_ENG_001930,Computer Science,NU,Jiajun He,UIUC,0.40354612469673157,2
NU_ENG_001930,Computer Science,NU,Todd D Murphey,NU,0.4034951329231262,3
NU_ENG_001930,Computer Science,NU,Wei Chen,NU,0.3966412842273712,4
NU_ENG_001930,Computer Science,NU,Jennifer B. Dunn,NU,0.36974257230758667,5
NU_ENG_001931,Computer Science,NU,Elizabeth M Gerber,NU,0.5300753116607666,1
NU_ENG_001931,Computer Science,NU,Wei Chen,NU,0.4787648618221283,2
NU_ENG_001931,Computer Science,NU,Todd D Murphey,NU,0.4671039581298828,3
NU_ENG_001931,Computer Science,NU,Jorge E. Correa,UIUC,0.4578884541988373,4
NU_ENG_001931,Computer Science,NU,Michael Peshkin,NU,0.4386635720729828,5
NU_ENG_001932,Computer Science,NU,Elizabeth M Gerber,NU,0.534296989,1
NU_ENG_001932,Computer Science,NU,Jennifer B. Dunn,NU,0.41103067994117737,2
NU_ENG_001932,Computer Science,NU,Wei Chen,NU,0.4018625020980835,3
NU_ENG_001932,Computer Science,NU,Todd D Murphey,NU,0.39775392413139343,4
NU_ENG_001932,Computer Science,NU,Jorge E. Correa,UIUC,0.3820371925830841,5
NU_ENG_001933,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.48142555356025696,1
NU_ENG_001933,Industrial Engineering,NU,Kevin E. Wandke,UIUC,0.45183610916137695,2
NU_ENG_001933,Industrial Engineering,NU,Greg Wagner,NU,0.448906809,3
NU_ENG_001933,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.44777894020080566,4
NU_ENG_001933,Industrial Engineering,NU,Wei Chen,NU,0.43725404143333435,5
NU_ENG_001934,Industrial Engineering,NU,Michael Peshkin,NU,0.42956870794296265,1
NU_ENG_001934,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.42404690384864807,2
NU_ENG_001934,Industrial Engineering,NU,Jiajun He,UIUC,0.42025402188301086,3
NU_ENG_001934,Industrial Engineering,NU,Greg Wagner,NU,0.41266512870788574,4
NU_ENG_001934,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.4095689058303833,5
NU_ENG_001935,Electrical Engineering,NU,Jennifer B. Dunn,NU,0.41190415620803833,1
NU_ENG_001935,Electrical Engineering,NU,Blake Everett Johnson,UIUC,0.4063514471054077,2
NU_ENG_001935,Electrical Engineering,NU,Joseph Bentsman,UIUC,0.40338703989982605,3
NU_ENG_001935,Electrical Engineering,NU,Elizabeth M Gerber,NU,0.3788510859012604,4
NU_ENG_001935,Electrical Engineering,NU,Malcolm A MacIver,NU,0.3784548342227936,5
NU_ENG_001936,Biomedical Engineering,NU,Wei Chen,NU,0.518546462,1
NU_ENG_001936,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.4966069161891937,2
NU_ENG_001936,Biomedical Engineering,NU,Michael Peshkin,NU,0.4421713948249817,3
NU_ENG_001936,Biomedical Engineering,NU,Sophie Wang,UIUC,0.43564969301223755,4
NU_ENG_001936,Biomedical Engineering,NU,Elizabeth M Gerber,NU,0.4339332580566406,5
NU_ENG_001937,Computer Science,NU,Elizabeth M Gerber,NU,0.5693451166152954,1
NU_ENG_001937,Computer Science,NU,Todd D Murphey,NU,0.43838998675346375,2
NU_ENG_001937,Computer Science,NU,Jennifer B. Dunn,NU,0.4093756079673767,3
NU_ENG_001937,Computer Science,NU,Jorge E. Correa,UIUC,0.40637803077697754,4
NU_ENG_001937,Computer Science,NU,Michael Rubenstein,NU,0.3935091197490692,5
NU_ENG_001938,Computer Science,NU,Elizabeth M Gerber,NU,0.48667213320732117,1
NU_ENG_001938,Computer Science,NU,Todd D Murphey,NU,0.44105249643325806,2
NU_ENG_001938,Computer Science,NU,Blake Everett Johnson,UIUC,0.42188379168510437,3
NU_ENG_001938,Computer Science,NU,Jiajun He,UIUC,0.4201686978340149,4
NU_ENG_001938,Computer Science,NU,Jorge E. Correa,UIUC,0.41762393712997437,5
NU_ENG_001939,Chemical Engineering,NU,Jiajun He,UIUC,0.5284978747367859,1
NU_ENG_001939,Chemical Engineering,NU,Greg Wagner,NU,0.5062187910079956,2
NU_ENG_001939,Chemical Engineering,NU,Jennifer B. Dunn,NU,0.4758422374725342,3
NU_ENG_001939,Chemical Engineering,NU,Wei Chen,NU,0.4636285603046417,4
NU_ENG_001939,Chemical Engineering,NU,Seth Lichter,NU,0.4500121474266052,5
NU_ENG_001940,Applied Math,NU,Elizabeth M Gerber,NU,0.4793141782283783,1
NU_ENG_001940,Applied Math,NU,Todd D Murphey,NU,0.448123574,2
NU_ENG_001940,Applied Math,NU,Greg Wagner,NU,0.4459669888019562,3
NU_ENG_001940,Applied Math,NU,Jennifer B. Dunn,NU,0.44202762842178345,4
NU_ENG_001940,Applied Math,NU,Kevin E. Wandke,UIUC,0.43948855996131897,5
NU_ENG_001941,Chemical Engineering,NU,Greg Wagner,NU,0.5104275345802307,1
NU_ENG_001941,Chemical Engineering,NU,Jennifer B. Dunn,NU,0.5003772377967834,2
NU_ENG_001941,Chemical Engineering,NU,Petros Sofronis,UIUC,0.49324044585227966,3
NU_ENG_001941,Chemical Engineering,NU,Nick G. Glumac,UIUC,0.4893757402896881,4
NU_ENG_001941,Chemical Engineering,NU,Jiajun He,UIUC,0.4724375903606415,5
NU_ENG_001942,Computer Science,NU,Elizabeth M Gerber,NU,0.4971851706504822,1
NU_ENG_001942,Computer Science,NU,Todd D Murphey,NU,0.37284931540489197,2
NU_ENG_001942,Computer Science,NU,Jiajun He,UIUC,0.3664301931858063,3
NU_ENG_001942,Computer Science,NU,Jennifer B. Dunn,NU,0.36595141887664795,4
NU_ENG_001942,Computer Science,NU,Wei Chen,NU,0.3624727427959442,5
NU_ENG_001943,Computer Engineering,NU,Elizabeth M Gerber,NU,0.42009544372558594,1
NU_ENG_001943,Computer Engineering,NU,Blake Everett Johnson,UIUC,0.4009929597377777,2
NU_ENG_001943,Computer Engineering,NU,Todd D Murphey,NU,0.3913663625717163,3
NU_ENG_001943,Computer Engineering,NU,Jorge E. Correa,UIUC,0.3878817558288574,4
NU_ENG_001943,Computer Engineering,NU,Wei Chen,NU,0.36534497141838074,5
NU_ENG_001944,Biomedical Engineering,NU,Wei Chen,NU,0.5879152417182922,1
NU_ENG_001944,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5483033061027527,2
NU_ENG_001944,Biomedical Engineering,NU,Malcolm A MacIver,NU,0.5388633608818054,3
NU_ENG_001944,Biomedical Engineering,NU,Elizabeth M Gerber,NU,0.505078137,4
NU_ENG_001944,Biomedical Engineering,NU,Steven_Gard,NU,0.4911442697048187,5
NU_ENG_001945,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.4271332025527954,1
NU_ENG_001945,Industrial Engineering,NU,Wei Chen,NU,0.41074302792549133,2
NU_ENG_001945,Industrial Engineering,NU,Jiajun He,UIUC,0.40814757347106934,3
NU_ENG_001945,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.39290687441825867,4
NU_ENG_001945,Industrial Engineering,NU,Greg Wagner,NU,0.38723841309547424,5
NU_ENG_001946,Manufacturing and Design Engineering,NU,Jiajun He,UIUC,0.48683422803878784,1
NU_ENG_001946,Manufacturing and Design Engineering,NU,Michael Peshkin,NU,0.45902004837989807,2
NU_ENG_001946,Manufacturing and Design Engineering,NU,Greg Wagner,NU,0.4514709413051605,3
NU_ENG_001946,Manufacturing and Design Engineering,NU,Jennifer B. Dunn,NU,0.43462711572647095,4
NU_ENG_001946,Manufacturing and Design Engineering,NU,Blake Everett Johnson,UIUC,0.428521067,5
NU_ENG_001947,Biomedical Engineering,NU,Wei Chen,NU,0.5070080757141113,1
NU_ENG_001947,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.47837963700294495,2
NU_ENG_001947,Biomedical Engineering,NU,Ryan L. Truby,NU,0.45373067259788513,3
NU_ENG_001947,Biomedical Engineering,NU,Malcolm A MacIver,NU,0.4522419273853302,4
NU_ENG_001947,Biomedical Engineering,NU,Todd D Murphey,NU,0.4406377375125885,5
NU_ENG_001948,Materials Science and Engineering,NU,Greg Wagner,NU,0.5868347883224487,1
NU_ENG_001948,Materials Science and Engineering,NU,Seid Koric,UIUC,0.5185990333557129,2
NU_ENG_001948,Materials Science and Engineering,NU,Bahador Bahmani,NU,0.5069696307182312,3
NU_ENG_001948,Materials Science and Engineering,NU,Jennifer B. Dunn,NU,0.5020990371704102,4
NU_ENG_001948,Materials Science and Engineering,NU,Brian S. Mercer,UIUC,0.49675971269607544,5
NU_ENG_001949,Applied Math,NU,Jennifer B. Dunn,NU,0.4819146394729614,1
NU_ENG_001949,Applied Math,NU,Jiajun He,UIUC,0.4660501480102539,2
NU_ENG_001949,Applied Math,NU,Elizabeth M Gerber,NU,0.4644677937030792,3
NU_ENG_001949,Applied Math,NU,Wei Chen,NU,0.44938936829566956,4
NU_ENG_001949,Applied Math,NU,Thomas Golecki,UIUC,0.448961079,5
NU_ENG_001950,Manufacturing and Design Engineering,NU,Michael Peshkin,NU,0.5287843942642212,1
NU_ENG_001950,Manufacturing and Design Engineering,NU,Michael Rubenstein,NU,0.5000624060630798,2
NU_ENG_001950,Manufacturing and Design Engineering,NU,Jiajun He,UIUC,0.4945610761642456,3
NU_ENG_001950,Manufacturing and Design Engineering,NU,Elizabeth M Gerber,NU,0.4944407641887665,4
NU_ENG_001950,Manufacturing and Design Engineering,NU,Greg Wagner,NU,0.4619414508342743,5
NU_ENG_001951,Materials Science and Engineering,NU,Greg Wagner,NU,0.5850668549537659,1
NU_ENG_001951,Materials Science and Engineering,NU,Seid Koric,UIUC,0.5027686357498169,2
NU_ENG_001951,Materials Science and Engineering,NU,Nick G. Glumac,UIUC,0.4732314646244049,3
NU_ENG_001951,Materials Science and Engineering,NU,Jiajun He,UIUC,0.46312111616134644,4
NU_ENG_001951,Materials Science and Engineering,NU,Jennifer B. Dunn,NU,0.4581221342086792,5
NU_ENG_001952,Applied Math,NU,Jiajun He,UIUC,0.48209869861602783,1
NU_ENG_001952,Applied Math,NU,Greg Wagner,NU,0.4712136387825012,2
NU_ENG_001952,Applied Math,NU,Elizabeth M Gerber,NU,0.45895180106163025,3
NU_ENG_001952,Applied Math,NU,Seth Lichter,NU,0.432993084,4
NU_ENG_001952,Applied Math,NU,Wei Chen,NU,0.4302518665790558,5
NU_ENG_001953,Industrial Engineering,NU,Jiajun He,UIUC,0.49848946928977966,1
NU_ENG_001953,Industrial Engineering,NU,Blake Everett Johnson,UIUC,0.44641655683517456,2
NU_ENG_001953,Industrial Engineering,NU,Wei Chen,NU,0.44599834084510803,3
NU_ENG_001953,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.4260331392288208,4
NU_ENG_001953,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.42087119817733765,5
NU_ENG_001954,Materials Science and Engineering,NU,Greg Wagner,NU,0.5975986123085022,1
NU_ENG_001954,Materials Science and Engineering,NU,Bahador Bahmani,NU,0.5109530687332153,2
NU_ENG_001954,Materials Science and Engineering,NU,Seid Koric,UIUC,0.50364697,3
