Institution,Professor Name (Original),Author ID,Paper Type,Paper Title,Link
NU,Michael Peshkin,1789986,10 Most Cited,Safety for Physical Human-Robot Interaction,https://www.semanticscholar.org/paper/8025f44cbbfa0f7e6f719337592e85cd4de2abb7
NU,Michael Peshkin,1789986,10 Most Cited,Physical Collaboration of Human-Human and Human-Robot Teams,https://www.semanticscholar.org/paper/967dd75ad6e0bfa0f9ebedfe84ab817993f33eca
NU,Michael Peshkin,1789986,10 Most Cited,"The motion of a pushed, sliding workpiece",https://www.semanticscholar.org/paper/3313ab56fff71141fc0914eae7e7973d2a772804
NU,Michael Peshkin,1789986,10 Most Cited,Active-Impedance Control of a Lower-Limb Assistive Exoskeleton,https://www.semanticscholar.org/paper/3345139a2fb37b8e1a7bb92cd72f95964144a349
NU,Michael Peshkin,1789986,10 Most Cited,Planning robotic manipulation strategies for workpieces that slide,https://www.semanticscholar.org/paper/1ed5f3a5985745e3302c8cc7de90210c936e8443
NU,Michael Peshkin,1789986,10 Most Cited,KineAssist: a robotic overground gait and balance training device,https://www.semanticscholar.org/paper/fb998bc11ffb53bcdb98443bc59f87b73b4996ca
NU,Michael Peshkin,1789986,10 Most Recent,High-performance electroadhesive clutches with multilayered architecture,https://www.semanticscholar.org/paper/58ff4c518c54a8c3d403b49a67d33abfbf4211c6
NU,Michael Peshkin,1789986,10 Most Recent,NURing: A Tendon-Driven Wearable Ring for On-Demand Kinesthetic Haptic Feedback,https://www.semanticscholar.org/paper/a6e3ceca5c4ab7b52fc12fd5e4677530e55fc9c7
NU,Michael Peshkin,1789986,10 Most Recent,Decoding roughness perception in distributed haptic devices,https://www.semanticscholar.org/paper/3a141846fb853efc1e6dac3f1717dc47bef15276
NU,Michael Peshkin,1789986,10 Most Recent,The Single-Pitch Texel: A flexible and practical texture-rendering algorithm,https://www.semanticscholar.org/paper/4eacdf4849da1566bbc8741843783cb05e5d8c42
NU,Michael Peshkin,1789986,10 Most Recent,A Soft Wearable Tactile Device Using Lateral Skin Stretch,https://www.semanticscholar.org/paper/65672e5a097bd343573101ba43212a2d8b9b1a24
NU,Michael Peshkin,1789986,10 Most Recent,A Low-Parameter Rendering Algorithm for Fine Textures,https://www.semanticscholar.org/paper/80b5f4ab057d1a527e2fe7f46fc417e1d26f948d
NU,Michael Peshkin,1789986,10 Most Recent,Comparison of Wide-Band Vibrotactile and Friction Modulation Surface Gratings,https://www.semanticscholar.org/paper/9e2f2b4617f84da0dab50c10c8ee773c4fdc8df8
NU,Michael Peshkin,1789986,10 Most Recent,Spatial perception of textures depends on length-scale,https://www.semanticscholar.org/paper/bded5da252fd42517f2a8a0c376ba36d49e20f18
NU,Michael Peshkin,1789986,10 Most Recent,Building a Navigable Fine Texture Design Space,https://www.semanticscholar.org/paper/c1258c99e8d1602fecb7d6c9c35719c08935692f
NU,Michael Peshkin,1789986,10 Most Recent,SwitchPaD: Active Lateral Force Feedback over a Large Area Based on Switching Resonant Modes,https://www.semanticscholar.org/paper/efc6613f44fcf48a701a21e199e7cf70b5ae3500
NU,Michael Rubenstein,2096430371,10 Most Cited,"Esperantic Modernism: Joyce, Universal Language, and Political Gesture",https://www.semanticscholar.org/paper/212b9f070a05d7cb78fda0432cdaea9837b8b3d3
NU,Michael Rubenstein,2096430371,10 Most Cited,"Light Reading Public Utility, Urban Fiction, and Human Rights",https://www.semanticscholar.org/paper/4b63aa613f72d875d5896d75dbc89daef6c7aa5c
NU,Michael Rubenstein,2096430371,10 Most Cited,City Circuits: “Aeolus” and “Wandering Rocks”*,https://www.semanticscholar.org/paper/a7bdffb0a13dec54916fb7103029bd63dd730bed
NU,Michael Rubenstein,2096430371,10 Most Cited,“The Waters of Civic Finance”: Moneyed States in Joyce’s Ulysses,https://www.semanticscholar.org/paper/fee9b3ef841af0f3065af479967a389ebeccf74c
NU,Michael Rubenstein,2096430371,10 Most Recent,"Esperantic Modernism: Joyce, Universal Language, and Political Gesture",https://www.semanticscholar.org/paper/212b9f070a05d7cb78fda0432cdaea9837b8b3d3
NU,Michael Rubenstein,2096430371,10 Most Recent,City Circuits: “Aeolus” and “Wandering Rocks”*,https://www.semanticscholar.org/paper/a7bdffb0a13dec54916fb7103029bd63dd730bed
NU,Michael Rubenstein,2096430371,10 Most Recent,"Light Reading Public Utility, Urban Fiction, and Human Rights",https://www.semanticscholar.org/paper/4b63aa613f72d875d5896d75dbc89daef6c7aa5c
NU,Michael Rubenstein,2096430371,10 Most Recent,“The Waters of Civic Finance”: Moneyed States in Joyce’s Ulysses,https://www.semanticscholar.org/paper/fee9b3ef841af0f3065af479967a389ebeccf74c
NU,Mitra J. Hartmann,46851258,10 Most Cited,Right–Left Asymmetries in the Whisking Behavior of Rats Anticipate Head Movements,https://www.semanticscholar.org/paper/0aa1b7ab38d6ac07c637d5f9f8acb2872e48197a
NU,Mitra J. Hartmann,46851258,10 Most Cited,Biomechanics: Robotic whiskers used to sense features,https://www.semanticscholar.org/paper/565346324cf688852c82f145e1aa89be10e92984
NU,Mitra J. Hartmann,46851258,10 Most Cited,Oscillatory activity in the cerebellar hemispheres of unrestrained rats.,https://www.semanticscholar.org/paper/bcd1048fa1e2581bbc3d1da0d4775bcc82fe6107
NU,Mitra J. Hartmann,46851258,10 Most Cited,Biomechanical models for radial distance determination by the rat vibrissal system.,https://www.semanticscholar.org/paper/f1c2482f7d6d3d59719c932d5659387759142879
NU,Mitra J. Hartmann,46851258,10 Most Cited,The Brain in Its Body: Motor Control and Sensing in a Biomechanical Context,https://www.semanticscholar.org/paper/cb59c10f4da6e2da7948661b05e4f9fba0333774
NU,Mitra J. Hartmann,46851258,10 Most Cited,The Morphology of the Rat Vibrissal Array: A Model for Quantifying Spatiotemporal Patterns of Whisker-Object Contact,https://www.semanticscholar.org/paper/2a0672d6ab90430aebc3445072b5e0baeacc6a1f
NU,Mitra J. Hartmann,46851258,10 Most Cited,Mechanical signals at the base of a rat vibrissa: the effect of intrinsic vibrissa curvature and implications for tactile exploration.,https://www.semanticscholar.org/paper/f1ea070246ff745e1fbd6f8734d4fc351f2981dc
NU,Mitra J. Hartmann,46851258,10 Most Cited,"Haptic cooperation between people, and between people and machines",https://www.semanticscholar.org/paper/325183f10d444bfa4bbaade44e7d2763ea84303f
NU,Mitra J. Hartmann,46851258,10 Most Cited,Tactile Responses in the Granule Cell Layer of Cerebellar Folium Crus IIa of Freely Behaving Rats,https://www.semanticscholar.org/paper/3e6926bff909a22fa212201857d7ae5ae52440a5
NU,Mitra J. Hartmann,46851258,10 Most Cited,Variability in velocity profiles during free-air whisking behavior of unrestrained rats.,https://www.semanticscholar.org/paper/ae449497e618f986f8bb1e17ed77aa0dbe8f2eef
NU,Mitra J. Hartmann,46851258,10 Most Recent,Biomechanical simplification of the motor control of whisking,https://www.semanticscholar.org/paper/fea2014e1b4a29c625f94e2aec898d561852b441
NU,Mitra J. Hartmann,46851258,10 Most Recent,Spatial arrangement of the whiskers of harbor seals (Phoca vitulina) compared to whisker arrangements of house mice (Mus musculus) and brown rats (Rattus norvegicus),https://www.semanticscholar.org/paper/6f9d003fbf35c8ec1a0bbb1790ecde8556700435
NU,Mitra J. Hartmann,46851258,10 Most Recent,Correction: Quantifying the three-dimensional facial morphology of the laboratory rat with a focus on the vibrissae,https://www.semanticscholar.org/paper/d149f2b9b2e1092fa656e4298893e6e77ec30a34
NU,Mitra J. Hartmann,46851258,10 Most Recent,Spatial arrangement of the whiskers of harbor seals (Phoca vitulina) compared with whisker arrangements of house mice (Mus musculus) and brown rats (Rattus norvegicus),https://www.semanticscholar.org/paper/ef0488828e2177a5249443c14da680335bd8e447
NU,Mitra J. Hartmann,46851258,10 Most Recent,"Identifying Contact Distance Uncertainty in Whisker Sensing with Tapered, Flexible Whiskers",https://www.semanticscholar.org/paper/2bf715515afd21ed8d7f02155a14b6856125df43
NU,Mitra J. Hartmann,46851258,10 Most Recent,Comparative morphology of the whiskers and faces of mice (Mus musculus) and rats (Rattus norvegicus),https://www.semanticscholar.org/paper/2e7937c93d6bd3ff5b336386eb663d6223d3774e
NU,Mitra J. Hartmann,46851258,10 Most Recent,Demonstration of three-dimensional contact point determination and contour reconstruction during active whisking behavior of an awake rat,https://www.semanticscholar.org/paper/104292eed3c1fbdee95a4addee6c8aaa438d8732
NU,Mitra J. Hartmann,46851258,10 Most Recent,Self-sustained oscillations in whiskers without vortex shedding,https://www.semanticscholar.org/paper/1e0ba43fcda661671ebb43efb100e226994ea9d9
NU,Mitra J. Hartmann,46851258,10 Most Recent,A novel stimulator to investigate the tuning of multi-whisker responsive neurons for speed and the direction of global motion: Contact-sensitive moving stimulator for multi-whisker stimulation,https://www.semanticscholar.org/paper/4cd8fa7212892be3cbc468d930a4f213fa3c5791
NU,Mitra J. Hartmann,46851258,10 Most Recent,Statistical characterization of tactile scenes in three-dimensional environments reveals filter properties of somatosensory cortical neurons,https://www.semanticscholar.org/paper/75c0b123f02235ddf838d8af2206ea4898249ba6
NU,Neelesh A. Patankar,1696499,10 Most Cited,On the Modeling of Hydrophobic Contact Angles on Rough Surfaces,https://www.semanticscholar.org/paper/ea87b73d5b68cc5966c1908b8eb807cdf4fb9a22
NU,Neelesh A. Patankar,1696499,10 Most Cited,Mimicking the lotus effect: influence of double roughness structures and slender pillars.,https://www.semanticscholar.org/paper/2da461c97997bb2a43c958660c86ab95d702ebe3
NU,Neelesh A. Patankar,1696499,10 Most Cited,Direct numerical simulations of fluid-solid systems using the arbitrary Langrangian-Eulerian technique,https://www.semanticscholar.org/paper/97917cddcfb637db10db9e96314d5683b8ed7ac0
NU,Neelesh A. Patankar,1696499,10 Most Cited,Transition between superhydrophobic states on rough surfaces.,https://www.semanticscholar.org/paper/bcc9524d2a28ac234cd0cec680549ed8055b41f2
NU,Neelesh A. Patankar,1696499,10 Most Cited,Multiple Equilibrium Droplet Shapes and Design Criterion for Rough Hydrophobic Surfaces,https://www.semanticscholar.org/paper/05ee4ea5065ec6c2f43d41d914d82ad8b911b5ae
NU,Neelesh A. Patankar,1696499,10 Most Cited,Stabilization of Leidenfrost vapour layer by textured superhydrophobic surfaces,https://www.semanticscholar.org/paper/40afec34db977ecfd4c85fafa8012ef62853e869
NU,Neelesh A. Patankar,1696499,10 Most Cited,Numerical simulation of electroosmotic flow.,https://www.semanticscholar.org/paper/bed94b59348939567d1297d2d051d16e9869e09f
NU,Neelesh A. Patankar,1696499,10 Most Cited,A new formulation of the distributed Lagrange multiplier/fictitious domain method for particulate flows,https://www.semanticscholar.org/paper/ee025ee468deb8bd82732a8b2d2e8b0eac0c3002
NU,Neelesh A. Patankar,1696499,10 Most Cited,Modeling and numerical simulation of particulate flows by the Eulerian–Lagrangian approach,https://www.semanticscholar.org/paper/d13a0111214703ca81e7fdd8d4f452ebd6dfaefd
NU,Neelesh A. Patankar,1696499,10 Most Cited,Immersed finite element method and its applications to biological systems.,https://www.semanticscholar.org/paper/50a54b462c8b1bb35d9331f8e43f59b7a3341bce
NU,Neelesh A. Patankar,1696499,10 Most Recent,Direct and Retrograde Wave Propagation in Unidirectionally Coupled Wilson-Cowan Oscillators.,https://www.semanticscholar.org/paper/06711673d0b868e746278a560b7a93e8a39161e9
NU,Neelesh A. Patankar,1696499,10 Most Recent,Ex-Vivo Mechano-Structural Characterization of Fresh Diseased Human Esophagus.,https://www.semanticscholar.org/paper/1c1adac6af5acc8e4a6a33453cd36dfdf61e9a65
NU,Neelesh A. Patankar,1696499,10 Most Recent,Short-time asymmetric droplet coalescence dynamics on a pre-wetted fiber,https://www.semanticscholar.org/paper/0d1a6539a26924d111055ffb7216bba870f8aecd
NU,Neelesh A. Patankar,1696499,10 Most Recent,A unified constraint formulation of immersed body techniques for coupled fluid-solid motion: continuous equations and numerical algorithms,https://www.semanticscholar.org/paper/22513506d4540fbc0eb548747c8b077c64f40998
NU,Neelesh A. Patankar,1696499,10 Most Recent,Direct and retrograde signal propagation in unidirectionally coupled Wilson-Cowan oscillators,https://www.semanticscholar.org/paper/330c08a114a37ce18e5e3184f338828e82f909dd
NU,Neelesh A. Patankar,1696499,10 Most Recent,Neurological disorders leading to mechanical dysfunction of the esophagus: an emergent behavior of a neuromechanical dynamical system.,https://www.semanticscholar.org/paper/54e8bf4a0edd0801cc7fb0a07ca94cd343a3efef
NU,Neelesh A. Patankar,1696499,10 Most Recent,Perspectives on physics-based one-dimensional modeling of lung physiology,https://www.semanticscholar.org/paper/72cfa31f593590eb21a4277783d1826d507f21fa
NU,Neelesh A. Patankar,1696499,10 Most Recent,Enhancing Chicago Classification diagnoses with functional lumen imaging probe—mechanics (FLIP‐MECH),https://www.semanticscholar.org/paper/b7df99056e7b6ba641e104ffaf6440776853f1be
NU,Neelesh A. Patankar,1696499,10 Most Recent,A Software Framework for the Functional Lumen Imaging Probe—Mechanics (MechView),https://www.semanticscholar.org/paper/bb987bd536fdd238e6cdc67a0da5a60d93531fb2
NU,Neelesh A. Patankar,1696499,10 Most Recent,Mechanophysiology of endometriosis: a non-dimensional physiomarker to detect retrograde flow,https://www.semanticscholar.org/paper/e69319f51fb0fdd56e9cd656e0470a5cd7bfc038
NU,Ping_Guo,2075394456,10 Most Cited,"Multifunctional tacrine-trolox hybrids for the treatment of Alzheimer's disease with cholinergic, antioxidant, neuroprotective and hepatoprotective properties.",https://www.semanticscholar.org/paper/9eb981d2e38e6a7149afd625c272f1b686604a3f
NU,Ping_Guo,2075394456,10 Most Cited,"Synthesis, anti-tumor activity, and structure–activity relationships of curcumol derivatives",https://www.semanticscholar.org/paper/4383ac2cec9a5302846c263848e94f2558d3227a
NU,Ping_Guo,2075394456,10 Most Cited,"Design, Synthesis, and Biological Evaluation of γ‐Aminopropyl Silatrane–Acyclovir Hybrids with Immunomodulatory Effects",https://www.semanticscholar.org/paper/5f025b6538ff43684b87d8a3822f65d9a9c5fb2c
NU,Ping_Guo,2075394456,10 Most Cited,Synthesis and stimulation of seed germination of γ-aminopropyl silatrane derivatives,https://www.semanticscholar.org/paper/6da00bfec24b39bf85547c80fc66587cad2c2bcc
NU,Ping_Guo,2075394456,10 Most Cited,"Design, synthesis and pharmacological evaluation of N4,N6-disubstituted pyrimidine-4,6-diamine derivatives as potent EGFR inhibitors in non-small cell lung cancer.",https://www.semanticscholar.org/paper/4a031cde85176ee291831152f5273f1accbd026c
NU,Ping_Guo,2075394456,10 Most Cited,Synthesis of novel methotrexate derivatives with inhibition activity of nitric oxide synthase,https://www.semanticscholar.org/paper/5f517a71d0aa158bcb0e38ce5f0abfbec0911384
NU,Ping_Guo,2075394456,10 Most Cited,"Design, Synthesis, and Biological Evaluation of C-2 Substituted 3Hthieno[ 2,3-d]pyrimidin-4-one Derivatives as Novel FGFR1 Inhibitors.",https://www.semanticscholar.org/paper/4c0655b28a723f6aa83282e6ce089001326fdfa0
NU,Ping_Guo,2075394456,10 Most Cited,Some Products of Curcumol under the Woodward-Prévost Conditions,https://www.semanticscholar.org/paper/9a326855a9432f991694d80b42aa2d0eb1a109b9
NU,Ping_Guo,2075394456,10 Most Cited,CCDC 874495: Experimental Crystal Structure Determination,https://www.semanticscholar.org/paper/a1733e3394d3a16f82e94b92226c408afcb6b8bc
NU,Ping_Guo,2075394456,10 Most Cited,Thrombospondin-1 in cancer,https://www.semanticscholar.org/paper/b9bf0a02f16c7f660b1c3bff27927ef53592490b
NU,Ping_Guo,2075394456,10 Most Recent,"Design, synthesis and pharmacological evaluation of N4,N6-disubstituted pyrimidine-4,6-diamine derivatives as potent EGFR inhibitors in non-small cell lung cancer.",https://www.semanticscholar.org/paper/4a031cde85176ee291831152f5273f1accbd026c
NU,Ping_Guo,2075394456,10 Most Recent,"Design, Synthesis, and Biological Evaluation of C-2 Substituted 3Hthieno[ 2,3-d]pyrimidin-4-one Derivatives as Novel FGFR1 Inhibitors.",https://www.semanticscholar.org/paper/4c0655b28a723f6aa83282e6ce089001326fdfa0
NU,Ping_Guo,2075394456,10 Most Recent,"Design, Synthesis, and Biological Evaluation of γ‐Aminopropyl Silatrane–Acyclovir Hybrids with Immunomodulatory Effects",https://www.semanticscholar.org/paper/5f025b6538ff43684b87d8a3822f65d9a9c5fb2c
NU,Ping_Guo,2075394456,10 Most Recent,"Multifunctional tacrine-trolox hybrids for the treatment of Alzheimer's disease with cholinergic, antioxidant, neuroprotective and hepatoprotective properties.",https://www.semanticscholar.org/paper/9eb981d2e38e6a7149afd625c272f1b686604a3f
NU,Ping_Guo,2075394456,10 Most Recent,"Synthesis, anti-tumor activity, and structure–activity relationships of curcumol derivatives",https://www.semanticscholar.org/paper/4383ac2cec9a5302846c263848e94f2558d3227a
NU,Ping_Guo,2075394456,10 Most Recent,Synthesis and stimulation of seed germination of γ-aminopropyl silatrane derivatives,https://www.semanticscholar.org/paper/6da00bfec24b39bf85547c80fc66587cad2c2bcc
NU,Ping_Guo,2075394456,10 Most Recent,CCDC 874495: Experimental Crystal Structure Determination,https://www.semanticscholar.org/paper/a1733e3394d3a16f82e94b92226c408afcb6b8bc
NU,Ping_Guo,2075394456,10 Most Recent,Some Products of Curcumol under the Woodward-Prévost Conditions,https://www.semanticscholar.org/paper/9a326855a9432f991694d80b42aa2d0eb1a109b9
NU,Ping_Guo,2075394456,10 Most Recent,Thrombospondin-1 in cancer,https://www.semanticscholar.org/paper/b9bf0a02f16c7f660b1c3bff27927ef53592490b
NU,Ping_Guo,2075394456,10 Most Recent,Chiral Resolution of Curcumol Epoxy Derivatives by Ionic Liquid,https://www.semanticscholar.org/paper/fdfc1d9ea43c0e55150e7618ce95f6d677c52b8f
NU,Q. Jane Wang,2246843354,10 Most Cited,A Conditional Knockout Mouse Model Reveals a Critical Role of PKD1 in Osteoblast Differentiation and Bone Development,https://www.semanticscholar.org/paper/2e21a650f56fe5e1d1245d6728b93473ccfd4819
NU,Q. Jane Wang,2246843354,10 Most Cited,Loss of Protein Kinase D2 Activity Protects Against Bleomycin-Induced Dermal Fibrosis in Mice.,https://www.semanticscholar.org/paper/01aeab04a680c2acc1ba391bd6b9b5eba4c13ca9
NU,Q. Jane Wang,2246843354,10 Most Recent,Loss of Protein Kinase D2 Activity Protects Against Bleomycin-Induced Dermal Fibrosis in Mice.,https://www.semanticscholar.org/paper/01aeab04a680c2acc1ba391bd6b9b5eba4c13ca9
NU,Q. Jane Wang,2246843354,10 Most Recent,A Conditional Knockout Mouse Model Reveals a Critical Role of PKD1 in Osteoblast Differentiation and Bone Development,https://www.semanticscholar.org/paper/2e21a650f56fe5e1d1245d6728b93473ccfd4819
NU,Richard M. Lueptow,2801487,10 Most Cited,Spatio-temporal development of wall pressure events in turbulent wall-bounded flow,https://www.semanticscholar.org/paper/561497996d0c7dd2cec97fe063209ce38ae7857e
NU,Richard M. Lueptow,2801487,10 Most Recent,Spatio-temporal development of wall pressure events in turbulent wall-bounded flow,https://www.semanticscholar.org/paper/561497996d0c7dd2cec97fe063209ce38ae7857e
NU,Ryan L. Truby,5791508,10 Most Cited,"3D Bioprinting of Vascularized, Heterogeneous Cell‐Laden Tissue Constructs",https://www.semanticscholar.org/paper/13a1f455125ab104a7a9cca846a09931da2e80c2
NU,Ryan L. Truby,5791508,10 Most Cited,"An integrated design and fabrication strategy for entirely soft, autonomous robots",https://www.semanticscholar.org/paper/6f25262935362870174bb1feeb37a8e1a3157109
NU,Ryan L. Truby,5791508,10 Most Cited,Embedded 3D Printing of Strain Sensors within Highly Stretchable Elastomers,https://www.semanticscholar.org/paper/1b068f70592632081e0b4c1864c38c2b36591d20
NU,Ryan L. Truby,5791508,10 Most Cited,Printing soft matter in three dimensions,https://www.semanticscholar.org/paper/afd4a55032a32583ad67c843602a73167aa93346
NU,Ryan L. Truby,5791508,10 Most Cited,Biomanufacturing of organ-specific tissues with high cellular density and embedded vascular channels,https://www.semanticscholar.org/paper/f390a0c248536f3e35ce688a754ee094b822ca76
NU,Ryan L. Truby,5791508,10 Most Cited,3D Printing of Liquid Crystal Elastomeric Actuators with Spatially Programed Nematic Order,https://www.semanticscholar.org/paper/0a057e973b28f303f86809eeecc47d99e2fff002
NU,Ryan L. Truby,5791508,10 Most Cited,Soft Somatosensitive Actuators via Embedded 3D Printing,https://www.semanticscholar.org/paper/937d247c1e55a965c23601478465b42f1b9c36be
NU,Ryan L. Truby,5791508,10 Most Cited,Shape-shifting structured lattices via multimaterial 4D printing,https://www.semanticscholar.org/paper/a204403064c3fbc34ec7fc4983157eba6c36a7c4
NU,Ryan L. Truby,5791508,10 Most Cited,Silver nanoplate contrast agents for in vivo molecular photoacoustic imaging.,https://www.semanticscholar.org/paper/ae3f84736aba470c22775968f479b6072b470116
NU,Ryan L. Truby,5791508,10 Most Cited,Viscoplastic Matrix Materials for Embedded 3D Printing.,https://www.semanticscholar.org/paper/2b5d70be0e0d01bb8a90f95d58fa92808a34d94b
NU,Ryan L. Truby,5791508,10 Most Recent,Force and Speed in a Soft Stewart Platform,https://www.semanticscholar.org/paper/bd0850fcea51767a8c37f02af1b9377ec7bcef37
NU,Ryan L. Truby,5791508,10 Most Recent,Architected Poly(ionic liquid) Composites with Spatially Programmable Mechanical Properties and Mixed Conductivity.,https://www.semanticscholar.org/paper/9dc66bbd2155e39b8dacbc3086f30fe27ca5992d
NU,Ryan L. Truby,5791508,10 Most Recent,"A Flexible, Architected Soft Robotic Actuator for Motorized Extensional Motion",https://www.semanticscholar.org/paper/c4d8b5d002cd26e25a5d0e567d05ce5dab915199
NU,Ryan L. Truby,5791508,10 Most Recent,Modelling Handed Shearing Auxetics: Selective Piecewise Constant Strain Kinematics and Dynamic Simulation,https://www.semanticscholar.org/paper/03ad69c2a6df7e42cfc71258efd78ea3443f58ea
NU,Ryan L. Truby,5791508,10 Most Recent,Chemically fueling new microrobot abilities,https://www.semanticscholar.org/paper/6482b3ac518f2798c76e0e71f2d598925f9a07f4
NU,Ryan L. Truby,5791508,10 Most Recent,Machine Learning Best Practices for Soft Robot Proprioception,https://www.semanticscholar.org/paper/8dcc6bf54ba9afccccf154bd2f3d117dc1557eab
NU,Ryan L. Truby,5791508,10 Most Recent,Embedded 3D Printing of Architected Ceramics via Microwave‐Activated Polymerization,https://www.semanticscholar.org/paper/915a0c8dd5a86ff7224421e8a9db2335a0ec6ef5
NU,Ryan L. Truby,5791508,10 Most Recent,"Electrically Controllable Materials for Soft, Bioinspired Machines",https://www.semanticscholar.org/paper/9d23d6022c5eda3851d2794edd3f70af25de6355
NU,Ryan L. Truby,5791508,10 Most Recent,35+1 challenges in materials science being tackled by PIs under 35(ish) in 2023,https://www.semanticscholar.org/paper/c69b16466d409e02b3f2ff7149bc9b708988ad58
NU,Ryan L. Truby,5791508,10 Most Recent,"Automated Gait Generation for Walking, Soft Robotic Quadrupeds",https://www.semanticscholar.org/paper/f396489ffc5e7e08f37f00974ed86547897d5014
NU,Sandip Ghosal,2060356239,10 Most Cited,बैर पौधा का बगान तैयार करना एवं वैज्ञानिक विधि से लाख की खेती |,https://www.semanticscholar.org/paper/37e5ce7cef258b6146e6a2f31fbd20b8a61dd1dc
NU,Sandip Ghosal,2060356239,10 Most Cited,Neonatal meningitis.,https://www.semanticscholar.org/paper/44b82d3507f55f62da624b6b6f51bf352a1d56c7
NU,Sandip Ghosal,2060356239,10 Most Cited,Noma neonatorum.,https://www.semanticscholar.org/paper/e2b4b84c1f7f892c81e65148e1ab0227c2cc68be
NU,Sandip Ghosal,2060356239,10 Most Cited,supp1-3119117.pdf,https://www.semanticscholar.org/paper/3937c9a8e1576448cd2f05eae7668c1cd549e657
NU,Sandip Ghosal,2060356239,10 Most Recent,बैर पौधा का बगान तैयार करना एवं वैज्ञानिक विधि से लाख की खेती |,https://www.semanticscholar.org/paper/37e5ce7cef258b6146e6a2f31fbd20b8a61dd1dc
NU,Sandip Ghosal,2060356239,10 Most Recent,Neonatal meningitis.,https://www.semanticscholar.org/paper/44b82d3507f55f62da624b6b6f51bf352a1d56c7
NU,Sandip Ghosal,2060356239,10 Most Recent,Noma neonatorum.,https://www.semanticscholar.org/paper/e2b4b84c1f7f892c81e65148e1ab0227c2cc68be
NU,Sandip Ghosal,2060356239,10 Most Recent,supp1-3119117.pdf,https://www.semanticscholar.org/paper/3937c9a8e1576448cd2f05eae7668c1cd549e657
NU,Seth Lichter,40096875,10 Most Cited,Capillary flow in an interior corner,https://www.semanticscholar.org/paper/a04ff359ce6e1bd3de78d1427062b667d862de70
NU,Seth Lichter,40096875,10 Most Cited,Slip at high shear rates.,https://www.semanticscholar.org/paper/5981c3146f9162098a87fa7e0d374f117b31fd3e
NU,Seth Lichter,40096875,10 Most Cited,The critical Weber number for vortex and jet formation for drops impinging on a liquid pool,https://www.semanticscholar.org/paper/94e0a8ea3df807dafdaa69e25b0fff09b331aee6
NU,Seth Lichter,40096875,10 Most Cited,Cells in 3D matrices under interstitial flow: effects of extracellular matrix alignment on cell shear stress and drag forces.,https://www.semanticscholar.org/paper/4fa7cef854faa25e506078ed2ee84886b9037084
NU,Seth Lichter,40096875,10 Most Cited,Molecular mechanisms of liquid slip,https://www.semanticscholar.org/paper/aaaf3008dbd8fe17ed8e1d39adc0c79f8e6acfb6
NU,Seth Lichter,40096875,10 Most Cited,The end of nanochannels,https://www.semanticscholar.org/paper/517bf9a403a1670f9982bd1c60ecd4bbc1effa8e
NU,Seth Lichter,40096875,10 Most Cited,Liquid slip in nanoscale channels as a rate process.,https://www.semanticscholar.org/paper/2dba4f334eeba39d294405d5b5b8327359bd7c0c
NU,Seth Lichter,40096875,10 Most Cited,Mechanisms for liquid slip at solid surfaces.,https://www.semanticscholar.org/paper/9cdb567519ba6f78b9d7ad374a18c4f68fe9a1a7
NU,Seth Lichter,40096875,10 Most Cited,Experiments on nonlinear cross waves,https://www.semanticscholar.org/paper/7e72e2c1463dacac5a60214055f103c76df571cc
NU,Seth Lichter,40096875,10 Most Cited,Subharmonic resonance of nonlinear cross-waves,https://www.semanticscholar.org/paper/099d3ec9d037287739a3a62e967d39b544d1c589
NU,Seth Lichter,40096875,10 Most Recent,Ring Homopolymers Prefer Crumpling into Odd‐Length Segments,https://www.semanticscholar.org/paper/78a5fd5af7654d26b9da43f1b2596538857f73b1
NU,Seth Lichter,40096875,10 Most Recent,Kink propagation and solute partitioning in an atomic monolayer on a substrate.,https://www.semanticscholar.org/paper/d7d92af4efd4b02eabf4343126175406a2fc55de
NU,Seth Lichter,40096875,10 Most Recent,Thickening Mechanisms of Polyisobutylene in Polyalphaolefin,https://www.semanticscholar.org/paper/32de759cb7e064430349191242a81289b2332d08
NU,Seth Lichter,40096875,10 Most Recent,Effect of Molecular-Scale Features on the Polymer Coil Size of Model Viscosity Index Improvers,https://www.semanticscholar.org/paper/74e91f0ad56fa9a1677eec71284b7ca6a7cbf2d4
NU,Seth Lichter,40096875,10 Most Recent,Thermodynamics of water structural reorganization due to geometric confinement,https://www.semanticscholar.org/paper/69b62334cc865755e02ed265a667d99be127e123
NU,Seth Lichter,40096875,10 Most Recent,Microtubule-Driven Conformational Changes in Platelet Morphogenesis,https://www.semanticscholar.org/paper/bcd732cbd52c1bd9c6c8b986f1e93914ad13d38c
NU,Seth Lichter,40096875,10 Most Recent,Reorientation of a dipolar monolayer and dipolar solvent.,https://www.semanticscholar.org/paper/388fc24a385f1421642b1a818f53d310c72d14b7
NU,Seth Lichter,40096875,10 Most Recent,Solitons transport water through narrow carbon nanotubes.,https://www.semanticscholar.org/paper/974451825eacbcd716663b4ea99a0d44b21155c5
NU,Seth Lichter,40096875,10 Most Recent,Stability and Structure of Nanometer-Thin Perfluoropolyether Films Using Molecular Simulations,https://www.semanticscholar.org/paper/b953d0cd1020d2ed22b1784f9883dfa4305f3995
